Symbol,Trade Type,Entry DateTime,Exit DateTime,Entry Price,Exit Price,Trade Quantity,Max Open Quantity,Max Closed Quantity,Profit/Loss (C),Cumulative Profit/Loss (C),Duration,High Price While Open,Low Price While Open,Exit Efficiency,Entry Efficiency,FlatToFlat Profit/Loss (C),FlatToFlat Max Open Profit (C),FlatToFlat Max Open Loss (C),Max Open Profit (C),Max Open Loss (C),Note,Total Efficiency,Commission (C),Open Position Quantity,Close Position Quantity
[Sim]F.US.GCEQ21,Long,2016-06-30  01:55:34.003 BP,2016-06-30  02:27:51.004 EP,1319.5,1317.4,2,2,2,-428.4,25062.8,0:32:17,1319.6,1317.4,-1.90%,100.00%,-428.40 F,19.99,-420,19.99,-420,IPS2+TM(all),-97.40%,8.4,2,0
[Sim]F.US.GCEQ21,Short,2016-06-30  03:01:39.032 BP,02:32.1,1317.1,1316.1,1,2,1,95.8,25158.6,0:00:53,1317.3,1315.9,82.70%,100.00%,95.8,120,-20,120,-20,IPS2+TM(all),68.40%,4.2,2,1
[Sim]F.US.GCEQ21,Short,01:39.0,2016-06-30  03:24:20.007 EP,1317.1,1318.2,1,2,2,-114.2,25044.4,0:22:40,1318.3,1315.3,5.90%,100.00%,-18.40 F,300,-140.01,180,-120,IPS2+TM(all),-26.00%,4.2,2,0
[Sim]F.US.GCEQ21,Long,2016-06-30  08:42:00.003 BP,32:17.0,1322.1,1323.1,1,2,1,95.8,25140.2,0:50:17,1323.1,1320.2,98.60%,100.00%,95.8,100,-189.99,100,-189.99,IPS2+TM(all),33.00%,4.2,2,1
[Sim]F.US.GCEQ21,Long,42:00.0,2016-06-30  09:42:00.010 EP,1322.1,1322.7,1,2,2,55.8,25196,1:00:00,1325.4,1320.2,53.80%,100.00%,151.60 F,430,-379.99,330,-189.99,IPS2+TM(all),6.90%,4.2,2,0
[Sim]F.US.GCEQ21,Long,2016-06-30  10:00:16.007 BP,2016-06-30  10:09:16.001 EP,1323.8,1321.8,2,2,2,-408.4,24787.6,0:08:59,1323.8,1321.8,-2.10%,100.00%,-408.40 F,0.01,-400,0.01,-400,IPS2+TM(all),-102.10%,8.4,2,0
[Sim]F.US.GCEQ21,Long,2016-06-30  10:57:08.005 BP,00:10.0,1321.4,1322.4,1,2,1,95.8,24883.4,0:03:01,1322.4,1321,97.00%,100.00%,95.8,100,-40,100,-40,IPS2+TM(all),68.40%,4.2,2,1
[Sim]F.US.GCEQ21,Long,57:08.0,2016-06-30  11:25:26.033 EP,1321.4,1323.1,1,2,2,165.8,25049.2,0:28:18,1325.7,1321,40.30%,100.00%,261.60 F,530.01,-80,430.01,-40,IPS2+TM(all),27.20%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-06-30  12:18:50.004 BP,28:31.1,1321.5,1320.5,1,2,1,95.8,25145,0:09:41,1322.8,1320.2,86.80%,100.00%,95.8,129.99,-130,129.99,-130,IPS2+TM(all),36.80%,4.2,2,1
[Sim]F.US.GCEQ21,Short,18:50.0,2016-06-30  12:52:31.006 EP,1321.5,1319.5,1,2,2,195.8,25340.8,0:33:41,1322.8,1316.5,51.20%,100.00%,291.60 F,630,-260.01,500,-130,IPS2+TM(all),22.00%,4.2,2,0
[Sim]F.US.GCEQ21,Long,2016-06-30  23:23:48.020 BP,28:09.0,1332.6,1333.6,1,2,1,95.8,25436.6,0:04:20,1333.7,1332.2,90.50%,100.00%,95.8,110.01,-39.99,110.01,-39.99,IPS2+TM(all),63.90%,4.2,2,1
[Sim]F.US.GCEQ21,Long,23:48.0,2016-07-01  01:50:33.041 EP,1332.6,1336.4,1,2,2,375.8,25812.4,2:26:45,1339,1332.2,54.90%,100.00%,471.60 F,750,-79.99,640,-39.99,IPS2+TM(all),45.30%,4.2,2,0
[Sim]F.US.GCEQ21,Long,2016-07-01  02:16:18.027 BP,2016-07-01  02:18:59.006 EP,1336.2,1334.3,2,2,2,-388.4,25424,0:02:40,1336.2,1334.2,2.90%,100.00%,-388.40 F,0.01,-399.99,0.01,-399.99,IPS2+TM(all),-97.10%,8.4,2,0
[Sim]F.US.GCEQ21,Long,2016-07-01  08:20:00.042 BP,54:22.0,1337.9,1338.9,1,2,1,95.8,25519.8,0:34:21,1339,1336.6,94.10%,100.00%,95.8,110,-130,110,-130,IPS2+TM(all),39.90%,4.2,2,1
[Sim]F.US.GCEQ21,Long,20:00.0,2016-07-01  09:55:50.001 EP,1337.9,1341.2,1,2,2,325.8,25845.6,1:35:49,1344.3,1336.6,58.00%,100.00%,421.60 F,750,-260.01,640,-130,IPS2+TM(all),32.30%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-07-01  09:55:50.003 BP,02:25.0,1341.2,1340.2,1,2,1,95.8,25941.4,0:06:35,1342.6,1340.1,94.30%,100.00%,95.8,110,-140,110,-140,IPS2+TM(all),38.30%,4.2,2,1
[Sim]F.US.GCEQ21,Short,55:50.0,2016-07-01  10:30:21.023 EP,1341.2,1340.4,1,2,2,75.8,26017.2,0:34:31,1342.6,1337.6,47.40%,100.00%,171.60 F,470.01,-279.99,360,-140,IPS2+TM(all),10.10%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-07-01  10:44:00.005 BP,01:13.0,1339.1,1338.1,1,2,1,95.8,26113,0:17:12,1339.8,1338.1,97.50%,100.00%,95.8,100,-70,100,-70,IPS2+TM(all),56.40%,4.2,2,1
[Sim]F.US.GCEQ21,Short,44:00.0,2016-07-01  11:30:00.010 EP,1339.1,1339.8,1,2,2,-74.2,26038.8,0:46:00,1339.8,1336.7,13.70%,100.00%,21.60 F,340,-140.01,239.99,-70,IPS2+TM(all),-15.50%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-07-01  11:57:19.017 BP,2016-07-01  14:17:38.002 EP,1337.9,1340.1,2,2,2,-448.4,25590.4,2:20:18,1340.1,1337.2,-1.40%,100.00%,-448.40 F,139.99,-440,139.99,-440,IPS2+TM(all),-77.30%,8.4,2,0
[Sim]F.US.GCEQ21,Long,2016-07-03  18:01:46.012 BP,02:33.0,1340.5,1341.5,1,2,1,95.8,25686.2,0:00:46,1341.6,1340.5,87.10%,100.00%,95.8,110,0,110,0,IPS2+TM(all),87.10%,4.2,2,1
[Sim]F.US.GCEQ21,Long,01:46.0,2016-07-03  20:01:13.001 EP,1340.5,1344.5,1,2,2,395.8,26082,1:59:26,1347.6,1340.5,48.30%,100.00%,491.60 F,819.99,0,710,0,IPS2+TM(all),48.30%,4.2,2,0
[Sim]F.US.GCEQ21,Long,2016-07-03  21:32:13.338 BP,32:14.0,1347.9,1348.9,1,2,1,95.8,26177.8,0:00:00,1348.9,1347.9,95.80%,100.00%,95.8,100,0,100,0,IPS2+TM(all),95.80%,4.2,2,1
[Sim]F.US.GCEQ21,Long,32:13.3,2016-07-03  21:35:33.105 EP,1347.9,1348.1,1,2,2,15.8,26193.6,0:03:19,1350.9,1347.9,3.90%,100.00%,111.60 F,400,0,300,0,IPS2+TM(all),3.90%,4.2,2,0
[Sim]F.US.GCEQ21,Long,2016-07-03  22:27:40.033 BP,31:24.0,1357.7,1358.7,1,2,1,95.8,26289.4,0:03:43,1358.8,1357,92.10%,100.00%,95.8,110,-70,110,-70,IPS2+TM(all),53.20%,4.2,2,1
[Sim]F.US.GCEQ21,Long,27:40.0,2016-07-03  22:36:21.022 EP,1357.7,1357.5,1,2,2,-24.2,26265.2,0:08:40,1360.3,1357,22.70%,100.00%,71.60 F,370.01,-140,260,-70,IPS2+TM(all),-4.70%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-07-03  23:17:22.003 BP,2016-07-03  23:31:41.023 EP,1348.3,1350.3,2,2,2,-408.4,25856.8,0:14:19,1350.3,1348.1,-1.90%,100.00%,-408.40 F,40.01,-400.01,40.01,-400.01,IPS2+TM(all),-92.80%,8.4,2,0
[Sim]F.US.GCEQ21,Long,2016-07-04  01:35:57.043 BP,40:30.0,1350.7,1351.7,1,2,1,95.8,25952.6,0:04:32,1351.7,1350.4,96.80%,100.00%,95.8,100.01,-30,100.01,-30,IPS2+TM(all),73.70%,4.2,2,1
[Sim]F.US.GCEQ21,Long,35:57.0,2016-07-04  02:00:11.004 EP,1350.7,1351.8,1,2,2,105.8,26058.4,0:24:13,1354.9,1350.3,29.80%,100.00%,201.60 F,520.01,-70,420,-40,IPS2+TM(all),17.90%,4.2,2,0
[Sim]F.US.GCEQ21,Long,2016-07-04  11:30:35.006 BP,2016-07-04  18:03:46.008 EP,1353.9,1351.6,2,2,2,-468.4,25590,6:33:11,1354.5,1350.3,30.00%,100.00%,-468.40 F,120,-719.99,120,-719.99,IPS2+TM(all),-55.80%,8.4,2,0
[Sim]F.US.GCEQ21,Short,2016-07-04  18:03:46.016 BP,21:16.0,1351.6,1350.5,1,2,1,105.8,25695.8,0:17:30,1352.3,1350.4,92.50%,100.00%,105.8,120,-70,120,-70,IPS2+TM(all),55.70%,4.2,2,1
[Sim]F.US.GCEQ21,Short,03:46.0,2016-07-04  20:22:25.001 EP,1351.6,1353.4,1,2,2,-184.2,25511.6,2:18:38,1353.4,1350.3,13.20%,100.00%,-78.40 F,250,-250,130,-180,IPS2+TM(all),-36.80%,4.2,2,0
[Sim]F.US.GCEQ21,Long,2016-07-04  23:48:08.003 BP,2016-07-05  00:57:11.003 EP,1347.5,1345.5,2,2,2,-408.4,25103.2,1:09:03,1347.7,1345.4,2.50%,100.00%,-408.40 F,40.01,-420,40.01,-420,IPS2+TM(all),-88.80%,8.4,2,0
[Sim]F.US.GCEQ21,Short,2016-07-05  01:09:46.012 BP,31:41.0,1345.1,1344.1,1,2,1,95.8,25199,0:21:54,1345.9,1344.1,97.70%,100.00%,95.8,100,-80,100,-80,IPS2+TM(all),53.20%,4.2,2,1
[Sim]F.US.GCEQ21,Short,09:46.0,2016-07-05  02:24:27.002 EP,1345.1,1346.6,1,2,2,-154.2,25044.8,1:14:40,1346.6,1343.6,15.80%,100.00%,-58.40 F,250.01,-230,150,-150,IPS2+TM(all),-32.10%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-07-05  04:32:59.012 BP,2016-07-05  04:47:27.002 EP,1346.1,1347.8,2,2,2,-348.4,24696.4,0:14:27,1347.9,1345.3,2.20%,100.00%,-348.40 F,159.99,-360,159.99,-360,IPS2+TM(all),-67.00%,8.4,2,0
[Sim]F.US.GCEQ21,Long,2016-07-05  04:47:27.010 BP,55:11.0,1347.8,1348.9,1,2,1,105.8,24802.2,2:07:44,1349,1346.4,94.50%,100.00%,105.8,120,-140,120,-140,IPS2+TM(all),40.70%,4.2,2,1
[Sim]F.US.GCEQ21,Long,47:27.0,2016-07-05  07:26:13.001 EP,1347.8,1349.5,1,2,2,165.8,24968,2:38:45,1352.6,1346.4,50.70%,100.00%,271.60 F,599.99,-280,480,-140,IPS2+TM(all),18.80%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-07-05  07:26:13.003 BP,2016-07-05  07:50:51.002 EP,1349.5,1351.4,2,2,2,-388.4,24579.6,0:24:37,1351.5,1348.6,2.00%,100.00%,-388.40 F,180.01,-400,180.01,-400,IPS2+TM(all),-67.00%,8.4,2,0
[Sim]F.US.GCEQ21,Long,2016-07-05  08:45:08.039 BP,56:38.0,1350.2,1351.2,1,2,1,95.8,24675.4,0:11:29,1351.3,1349,93.80%,100.00%,95.8,110,-120,110,-120,IPS2+TM(all),41.70%,4.2,2,1
[Sim]F.US.GCEQ21,Long,45:08.0,2016-07-05  09:57:58.007 EP,1350.2,1352.4,1,2,2,215.8,24891.2,1:12:49,1355.3,1349,53.00%,100.00%,311.60 F,620.01,-240,510,-120,IPS2+TM(all),25.10%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-07-05  09:57:58.009 BP,08:56.1,1352.4,1351.1,1,2,1,125.8,25017,0:10:58,1353.7,1351,94.70%,100.00%,125.8,140,-130.01,140,-130.01,IPS2+TM(all),46.60%,4.2,2,1
[Sim]F.US.GCEQ21,Short,57:58.0,2016-07-05  11:13:13.034 EP,1352.4,1347.3,1,2,2,505.8,25522.8,1:15:15,1353.7,1344.4,63.80%,100.00%,631.60 F,940,-260.01,800,-130.01,IPS2+TM(all),42.10%,4.2,2,0
[Sim]F.US.GCEQ21,Short,2016-07-05  12:35:52.008 BP,2016-07-05  12:46:40.001 EP,1355.2,1357.2,2,2,2,-408.4,25114.4,0:10:47,1357.2,1354.9,-1.80%,100.00%,-408.40 F,60,-400.01,60,-400.01,IPS2+TM(all),-88.80%,8.4,2,0
[Sim]F.US.GCEQ21,Short,2016-07-05  18:44:00.075 BP,44:00.2,1362,1356.8,1,2,1,515.8,25630.2,0:00:00,1362,1356.3,90.50%,100.00%,515.8,570,0,570,0,IPS2+TM(all),90.50%,4.2,2,1
